title,authors,date,target year
mUSP: a high-accuracy map of the in situ crosstalk of ubiquitylation and SUMOylation proteome predicted via the feature enhancement approach,"Hao-Dong Xu, Ru-Ping Liang, You-Gan Wang, Jian-Ding Qiu",08 May 2020,2020
Reference genome and annotation updates lead to contradictory prognostic predictions in gene expression signatures: a case study of resected stage I lung adenocarcinoma,"Zheyang Zhang, Sainan Zhang, Xin Li, Zhangxiang Zhao, Changjing Chen ...",08 May 2020,2020
RSVdb: a comprehensive database of transcriptome RNA structure,"Haopeng Yu, Yi Zhang, Qing Sun, Huijie Gao, Shiheng Tao",08 May 2020,2020
Corrigendum to: Assessment of metagenomic assemblers based on hybrid reads of real and simulated metagenomic sequences,"Ziye Wang, Ying Wang, Jed A Fuhrman, Fengzhu Sun, Shanfeng Zhu",07 May 2020,2020
Detection of somatic structural variants from short-read next-generation sequencing data,"Tingting Gong, Vanessa M Hayes, Eva K F Chan",07 May 2020,2020
Identifying drug–target interactions based on graph convolutional network and deep neural network,"Tianyi Zhao, Yang Hu, Linda R Valsdottir, Tianyi Zang, Jiajie Peng",04 May 2020,2020
Computational prediction and interpretation of both general and specific types of promoters in Escherichia coli by exploiting a stacked ensemble-learning framework,"Fuyi Li, Jinxiang Chen, Zongyuan Ge, Ya Wen, Yanwei Yue ...",04 May 2020,2020
Deep learning for biological age estimation,"Syed Ashiqur Rahman, Peter Giacobbi, Lee Pyles, Charles Mullett, Gianfranco Doretto ...",04 May 2020,2020
CeRNASeek: an R package for identification and analysis of ceRNA regulation,"Mengying Zhang, Xiyun Jin, Junyi Li, Yi Tian, Qi Wang ...",04 May 2020,2020
A comprehensive review and performance evaluation of bioinformatics tools for HLA class I peptide-binding prediction,"Shutao Mei, Fuyi Li, André Leier, Tatiana T Marquez-Lago, Kailin Giam ...",04 May 2020,2020
Application of deep learning methods in biological networks,"Shuting Jin, Xiangxiang Zeng, Feng Xia, Wei Huang, Xiangrong Liu",02 May 2020,2020
VirusCircBase: a database of virus circular RNAs,"Zena Cai, Yunshi Fan, Zheng Zhang, Congyu Lu, Zhaozhong Zhu ...",29 April 2020,2020
Prediction of drug adverse events using deep learning in pharmaceutical discovery,"Chun Yen Lee, Yi-Ping Phoebe Chen",29 April 2020,2020
Erratum to: Machine learning-based analysis of multi-omics data on the cloud for investigating gene regulations,"Minsik Oh, Sungjoon Park, Sun Kim, Heejoon Chae",27 April 2020,2020
MPTherm: database for membrane protein thermodynamics for understanding folding and stability,"A Kulandaisamy, R Sakthivel, M Michael Gromiha",27 April 2020,2020
Setting the basis of best practices and standards for curation and annotation of logical models in biology—highlights of the [BC]2 2019 CoLoMoTo/SysMod Workshop,"Anna Niarakis, Martin Kuiper, Marek Ostaszewski, Rahuman S Malik Sheriff, Cristina Casals-Casas ...",21 April 2020,2020
DNA sequence symmetries from randomness: the origin of the Chargaff’s second parity rule,"Piero Fariselli, Cristian Taccioli, Luca Pagani, Amos Maritan",08 April 2020,2020
TOD-CUP: a gene expression rank-based majority vote algorithm for tissue origin diagnosis of cancers of unknown primary,"Yifei Shen, Qinjie Chu, Xinxin Yin, Yinjun He, Panpan Bai ...",08 April 2020,2020
GenoPheno: cataloging large-scale phenotypic and next-generation sequencing data within human datasets,"Alba Gutiérrez-Sacristán, Carlos De Niz, Cartik Kothari, Sek Won Kong, Kenneth D Mandl ...",06 April 2020,2020
Integrating multi-network topology for gene function prediction using deep neural networks,"Jiajie Peng, Hansheng Xue, Zhongyu Wei, Idil Tuncali, Jianye Hao ...",06 April 2020,2020
"The mechanistic, diagnostic and therapeutic novel nucleic acids for hepatocellular carcinoma emerging in past score years","Song Zhang, Ying Zhou, Yanan Wang, Zhengwen Wang, Qitao Xiao ...",06 April 2020,2020
GPS-Palm: a deep learning-based graphic presentation system for the prediction of S-palmitoylation sites in proteins,"Wanshan Ning, Peiran Jiang, Yaping Guo, Chenwei Wang, Xiaodan Tan ...",03 April 2020,2020
MeSHHeading2vec: a new method for representing MeSH headings as vectors based on graph embedding algorithm,"Zhen-Hao Guo, Zhu-Hong You, De-Shuang Huang, Hai-Cheng Yi, Kai Zheng ...",31 March 2020,2020
DeepCPP: a deep neural network based on nucleotide bias information and minimum distribution similarity feature selection for RNA coding potential prediction,"Yu Zhang, Cangzhi Jia, Melissa Jane Fullwood, Chee Keong Kwoh",30 March 2020,2020
Machine learning-based analysis of multi-omics data on the cloud for investigating gene regulations,"Minsik Oh, Sungjoon Park, Sun Kim, Heejoon Chae",30 March 2020,2020
Drug repositioning by prediction of drug’s anatomical therapeutic chemical code via network-based inference approaches,"Yayuan Peng, Manjiong Wang, Yixiang Xu, Zengrui Wu, Jiye Wang ...",28 March 2020,2020
Homoeologous gene expression and co-expression network analyses and evolutionary inference in allopolyploids,"Guanjing Hu, Corrinne E Grover, Mark A Arick, II, Meiling Liu, Daniel G Peterson ...",27 March 2020,2020
Addressing the heterogeneity in liver diseases using biological networks,"Simon Lam, Stephen Doran, Hatice Hilal Yuksel, Ozlem Altay, Hasan Turkez ...",23 March 2020,2020
Coupled matrix–matrix and coupled tensor–matrix completion methods for predicting drug–target interactions,"Maryam Bagherian, Renaid B Kim, Cheng Jiang, Maureen A Sartor, Harm Derksen ...",18 March 2020,2020
Adaptive multi-source multi-view latent feature learning for inferring potential disease-associated miRNAs,"Qiu Xiao, Ning Zhang, Jiawei Luo, Jianhua Dai, Xiwei Tang",18 March 2020,2020
Essentiality-specific pathogenicity prioritization gene score to improve filtering of disease sequence data,"Dareen Alyousfi, Diana Baralle, Andrew Collins",18 March 2020,2020
Virtual screening web servers: designing chemical probes and drug candidates in the cyberspace,"Natesh Singh, Ludovic Chaput, Bruno O Villoutreix",18 March 2020,2020
SG-LSTM-FRAME: a computational frame using sequence and geometrical information via LSTM to predict miRNA–gene associations,"Weidun Xie, Jiawei Luo, Chu Pan, Ying Liu",16 March 2020,2020
Immune cell infiltration-based signature for prognosis and immunogenomic analysis in breast cancer,"Shiyuan Wang, Qi Zhang, Chunlu Yu, Yiyin Cao, Yongchun Zuo ...",06 March 2020,2020
Regression on imperfect class labels derived by unsupervised clustering,"Rasmus Froberg Brøndum, Thomas Yssing Michaelsen, Martin Bøgsted",03 March 2020,2020
Proteoform characterization based on top-down mass spectrometry,"Jiancheng Zhong, Yusui Sun, Minzhu Xie, Wei Peng, Chushu Zhang ...",02 March 2020,2020
An absolute human stemness index associated with oncogenic dedifferentiation,"Hailong Zheng, Kai Song, Yelin Fu, Tianyi You, Jing Yang ...",02 March 2020,2020
RFPR-IDP: reduce the false positive rates for intrinsically disordered protein and region prediction by incorporating both fully ordered proteins and disordered proteins,"Yumeng Liu, Xiaolong Wang, Bin Liu",28 February 2020,2020
The bioinformatics toolbox for circRNA discovery and analysis,"Liang Chen, Changliang Wang, Huiyan Sun, Juexin Wang, Yanchun Liang ...",26 February 2020,2020
"Cooperative driver pathway discovery via fusion of multi-relational data of genes, miRNAs and pathways","Jun Wang, Ziying Yang, Carlotta Domeniconi, Xiangliang Zhang, Guoxian Yu",26 February 2020,2020
A survey of gene expression meta-analysis: methods and applications,"Daniel Toro-Domínguez, Juan Antonio Villatoro-García, Jordi Martorell-Marugán, Yolanda Román-Montoya, Marta E Alarcón-Riquelme ...",25 February 2020,2020
Corrigendum to: Computational annotation of miRNA transcription start sites,"Saidi Wang, Amlan Talukder, Mingyu Cha, Xiaoman Li, Haiyan Hu",25 February 2020,2020
Closing the gap between formats for storing layout information in systems biology,"David Hoksza, Piotr Gawron, Marek Ostaszewski, Jan Hasenauer, Reinhard Schneider",21 February 2020,2020
idenPC-MIIP: identify protein complexes from weighted PPI networks using mutual important interacting partner relation,"Zhourun Wu, Qing Liao, Bin Liu",17 February 2020,2020
Biological applications of knowledge graph embedding models,"Sameh K Mohamed, Aayah Nounu, Vít Nováček",17 February 2020,2020
Toward a high-quality pan-genome landscape of Bacillus subtilis by removal of confounding strains,"Hao Wu, Dan Wang, Feng Gao",17 February 2020,2020
A computational platform to identify origins of replication sites in eukaryotes,"Fu-Ying Dao, Hao Lv, Hasan Zulfiqar, Hui Yang, Wei Su ...",17 February 2020,2020
Exploration of databases and methods supporting drug repurposing: a comprehensive survey,"Ziaurrehman Tanoli, Umair Seemab, Andreas Scherer, Krister Wennerberg, Jing Tang ...",14 February 2020,2020
EP3: an ensemble predictor that accurately identifies type III secreted effectors,"Jing Li, Leyi Wei, Fei Guo, Quan Zou",11 February 2020,2020
TRlnc: a comprehensive database for human transcriptional regulatory information of lncRNAs,"Yanyu Li, Xuecang Li, Yongsan Yang, Meng Li, Fengcui Qian ...",11 February 2020,2020
Erratum to: Machine learning approaches and databases for prediction of drug–target interaction: a survey paper,"Maryam Bagherian, Elyas Sabeti, Kai Wang, Maureen A Sartor, Zaneta Nikolovska-Coleska ...",11 February 2020,2020
Mass spectrometry–based protein identification in proteomics—a review,"Zainab Noor, Seong Beom Ahn, Mark S Baker, Shoba Ranganathan, Abidali Mohamedali",11 February 2020,2020
Network analyses in microbiome based on high-throughput multi-omics data,"Zhaoqian Liu, Anjun Ma, Ewy Mathé, Marlena Merling, Qin Ma ...",11 February 2020,2020
Biomedical data and computational models for drug repositioning: a comprehensive review,"Huimin Luo, Min Li, Mengyun Yang, Fang-Xiang Wu, Yaohang Li ...",10 February 2020,2020
High-dimensional variable selection for ordinal outcomes with error control,"Han Fu, Kellie J Archer",07 February 2020,2020
Meta-Prism: Ultra-fast and highly accurate microbial community structure search utilizing dual indexing and parallel computation,"Mo Zhu, Kai Kang, Kang Ning",07 February 2020,2020
Toward a gold standard for benchmarking gene set enrichment analysis,"Ludwig Geistlinger, Gergely Csaba, Mara Santarelli, Marcel Ramos, Lucas Schiffer ...",06 February 2020,2020
Human body-fluid proteome: quantitative profiling and computational prediction,"Lan Huang, Dan Shao, Yan Wang, Xueteng Cui, Yufei Li ...",05 February 2020,2020
Systematical identification of cell-specificity of CTCF-gene binding based on epigenetic modifications,"Jie Wu, Li Zhang, Qian Song, Lei Yu, Shuyuan Wang ...",05 February 2020,2020
GCdiscrimination: identification of gastric cancer based on a milliliter of blood,"Jiangpeng Wu, Yifan Yang, Long Cheng, Jing Wu, Lili Xi ...",03 February 2020,2020
EPSD: a well-annotated data resource of protein phosphorylation sites in eukaryotes,"Shaofeng Lin, Chenwei Wang, Jiaqi Zhou, Ying Shi, Chen Ruan ...",02 February 2020,2020
Deep learning-based clustering approaches for bioinformatics,"Md Rezaul Karim, Oya Beyan, Achille Zappa, Ivan G Costa, Dietrich Rebholz-Schuhmann ...",02 February 2020,2020
"Domain-specific introduction to machine learning terminology, pitfalls and opportunities in CRISPR-based gene editing","Aidan R O’Brien, Gaetan Burgio, Denis C Bauer",02 February 2020,2020
A network-based algorithm for the identification of moonlighting noncoding RNAs and its application in sepsis,"Xueyan Liu, Yong Xu, Ran Wang, Sheng Liu, Jun Wang ...",31 January 2020,2020
Computational annotation of miRNA transcription start sites,"Saidi Wang, Amlan Talukder, Mingyu Cha, Xiaoman Li, Haiyan Hu",31 January 2020,2020
Closing the circle: current state and perspectives of circular RNA databases,"Marieke Vromman, Jo Vandesompele, Pieter-Jan Volders",30 January 2020,2020
Erratum to: LARMD: integration of bioinformatic resources to profile ligand-driven protein dynamics with a case on the activation of estrogen receptor,"Jing-Fang Yang, Fan Wang, Yu-Zong Chen, Ge-Fei Hao, Guang-Fu Yang",30 January 2020,2020
Design powerful predictor for mRNA subcellular location prediction in Homo sapiens,"Zhao-Yue Zhang, Yu-He Yang, Hui Ding, Dong Wang, Wei Chen ...",28 January 2020,2020
CpG-island-based annotation and analysis of human housekeeping genes,"Le Zhang, Zichun Dai, Jun Yu, Ming Xiao",25 January 2020,2020
Can machine learning consistently improve the scoring power of classical scoring functions? Insights into the role of machine learning in scoring functions,"Chao Shen, Ye Hu, Zhe Wang, Xujun Zhang, Haiyang Zhong ...",25 January 2020,2020
"Erratum to: Molecular dynamics simulations for genetic interpretation in protein coding regions: where we are, where to go and when","Juan J Galano-Frutos, Helena García-Cebollada, Javier Sancho",20 January 2020,2020
Deep learning for drug response prediction in cancer,"Delora Baptista, Pedro G Ferreira, Miguel Rocha",17 January 2020,2020
Structural dynamics and allostery of Rab proteins: strategies for drug discovery and design,"Ammu Prasanna Kumar, Chandra S Verma, Suryani Lukman",17 January 2020,2020
Machine learning approaches and databases for prediction of drug–target interaction: a survey paper,"Maryam Bagherian, Elyas Sabeti, Kai Wang, Maureen A Sartor, Zaneta Nikolovska-Coleska ...",17 January 2020,2020
NCMCMDA: miRNA–disease association prediction through neighborhood constraint matrix completion,"Xing Chen, Lian-Gang Sun, Yan Zhao",12 January 2020,2020
A survey and systematic assessment of computational methods for drug response prediction,"Jinyu Chen, Louxin Zhang",11 January 2020,2020
SCDC: bulk gene expression deconvolution by multiple single-cell RNA sequencing references,"Meichen Dong, Aatish Thennavan, Eugene Urrutia, Yun Li, Charles M Perou ...",10 January 2020,2020
